"","StreamID","Family.x","monthyear","mean","lowCI","hiCI","sd","cv"
"230","Montana Creek","Chironomidae","2019-Apr",1.97518177878507,1.96995468350061,1.98040887406953,0.00266683821008465,0.00135017355806361
"231","Montana Creek","Chironomidae","2019-Jan",0.85123750759399,0.847071744398646,0.855403270789334,0.00212535218326729,0.00249677929403577
"232","Montana Creek","Chloroperlidae","2018-Apr",22.5396607322146,22.4399491967612,22.639372267668,0.0508723366968911,0.00225701430475315
"233","Montana Creek","Chloroperlidae","2018-Aug",9.49868821924479,9.4267138230291,9.57066261546048,0.0367209842775296,0.00386590057805362
"234","Montana Creek","Chloroperlidae","2018-Jul",34.4332082023691,34.2191026307158,34.6473137740224,0.10923560089023,0.00317239103159474
"235","Montana Creek","Chloroperlidae","2018-Jun",8.01353386938684,8.00054266080232,8.02652507797135,0.0066280507860531,0.000827107103318483
"236","Montana Creek","Chloroperlidae","2018-May",67.15587107678,66.1551647462651,68.1565774072949,0.510555472957275,0.00760254412266578
"237","Montana Creek","Chloroperlidae","2018-Nov",13.809149650509,13.7405353490696,13.8777639519484,0.0350066780989721,0.00253503503003038
"238","Montana Creek","Chloroperlidae","2018-Oct",14.1680194714404,14.0980565744406,14.2379823684403,0.035694727081149,0.00251938721238361
"239","Montana Creek","Chloroperlidae","2018-Sep",9.14719748569329,9.12966021254439,9.16473475884219,0.00894743053169049,0.000978160856993058
"240","Montana Creek","Chloroperlidae","2019-Apr",40.399885785877,40.2238270881347,40.5759444836194,0.0898242710139067,0.00222337933057493
"241","Montana Creek","Chloroperlidae","2019-Jan",1.29804813806667,1.28633198544675,1.30976429068659,0.0059775243462437,0.00460500976115316
"242","Montana Creek","Coleoptera","2018-Jul",0.0185154142438674,0.0185154142438674,0.0185154142438674,0,0
"243","Montana Creek","Cyclopodae","2018-Jul",0,0,0,0,NA
"244","Montana Creek","Daphniidae","2018-Apr",0.006753,0.006753,0.006753,0,0
"245","Montana Creek","Daphniidae","2018-May",0.0168730908246465,0.0167304579052526,0.0170157237440404,7.27686891735356e-05,0.00431270654142645
"246","Montana Creek","Daphniidae","2018-Sep",0.00140009872322123,0.00140009872322123,0.00140009872322123,0,0
"247","Montana Creek","Daphniidae","2019-Apr",0.00140009872322123,0.00140009872322123,0.00140009872322123,0,0
"248","Montana Creek","Daphniidae","2019-Jan",0,0,0,0,NA
"249","Montana Creek","Deuterophlebiidae","2018-May",0,0,0,0,NA
"250","Montana Creek","Diptera","2018-Apr",0.171147703985025,0.171147703985025,0.171147703985025,0,0
"251","Montana Creek","Diptera","2018-Jul",0.006,0.006,0.006,0,0
"252","Montana Creek","Diptera","2018-Sep",0.0300172655602299,0.0300172655602299,0.0300172655602299,0,0
"253","Montana Creek","Diptera","2019-Apr",0.0685323392441697,0.0685323392441697,0.0685323392441697,0,0
"254","Montana Creek","Dyticidae","2018-Apr",0,0,0,0,NA
"255","Montana Creek","Dyticidae","2018-Jun",0,0,0,0,NA
"256","Montana Creek","Empididae","2018-Apr",0.141056762967402,0.13804809008416,0.144065435850645,0.00153500999138074,0.0108822147842388
"257","Montana Creek","Empididae","2018-Aug",0.35507383055479,0.352072904488995,0.358074756620585,0.00153105787242449,0.00431194230797654
"258","Montana Creek","Empididae","2018-Jul",0.443369699465237,0.437935511716307,0.448803887214167,0.00277248556630832,0.00625321389723362
"259","Montana Creek","Empididae","2018-Jun",0.214275425399461,0.209686902607829,0.218863948191093,0.00234104193475018,0.0109253869424639
"260","Montana Creek","Empididae","2018-May",1.10006505086083,1.08805354023921,1.11207656148245,0.00612819102832831,0.00557075331457247
"261","Montana Creek","Empididae","2018-Nov",0.888610284363827,0.881963342761795,0.895257225965858,0.00339123697391257,0.00381633775073898
"262","Montana Creek","Empididae","2018-Oct",1.31646094853669,1.30086551020468,1.33205638686869,0.00795650491309688,0.006043859426245
"263","Montana Creek","Empididae","2018-Sep",1.71361363830306,1.70416996716537,1.72305730944075,0.00481811487471008,0.00281166930923899
"264","Montana Creek","Empididae","2019-Apr",0.0629328908113501,0.0615799845459932,0.0642857970767069,0.000690246111911275,0.01096797084978
"265","Montana Creek","Ephemerellidae","2018-Apr",0.0209082356357241,0.0209082356357241,0.0209082356357241,0,0
"266","Montana Creek","Ephemerellidae","2018-Aug",0.123706373659443,0.123406511537429,0.124006235781456,0.000152984121436009,0.00123667129599293
"267","Montana Creek","Ephemerellidae","2018-Jul",2.64196741806259,2.60092305324024,2.68301178288493,0.0209405578013133,0.00792612265319664
"268","Montana Creek","Ephemerellidae","2018-Jun",0.147965107618848,0.14596312154706,0.149967093690637,0.00102137636531661,0.00690281906155623
"269","Montana Creek","Ephemerellidae","2018-May",7.62030390213035,7.62030390213035,7.62030390213035,0,0
"270","Montana Creek","Ephemerellidae","2018-Nov",0.812719704126967,0.801700517523212,0.823738890730722,0.00562178589123629,0.00691725063719881
"271","Montana Creek","Ephemerellidae","2018-Sep",0.86549739736357,0.854926076901982,0.876068717825158,0.00539341567695077,0.00623157931309776
"272","Montana Creek","Ephemerellidae","2019-Apr",0.0486009184661285,0.0479741721624528,0.0492276647698043,0.000319761727376235,0.00657933507160132
"273","Montana Creek","Ephemerellidae","2019-Jan",2.02518905818356,2.02518905818356,2.02518905818356,0,0
"274","Montana Creek","Eulophidae","2019-Apr",0,0,0,0,NA
"275","Montana Creek","Gastropoda","2018-Apr",1.42532960488971,1.42532960488971,1.42532960488971,0,0
"276","Montana Creek","Gastropoda","2018-Nov",1.15930127058545,1.15076436486713,1.16783817630377,0.00435537192471027,0.00375689394570472
"277","Montana Creek","Gastropoda","2018-Oct",0.256654262118902,0.255465683484232,0.257842840753572,0.000606391019919816,0.00236267660203083
"278","Montana Creek","Gerridae","2018-Jul",0,0,0,0,NA
"279","Montana Creek","Hemiptera","2018-Oct",0.0998,0.0998,0.0998,0,0
"280","Montana Creek","Heptageniidae","2018-Apr",8.05491584034521,8.03067239786099,8.07915928282943,0.0123688858940111,0.00153556984817373
"281","Montana Creek","Heptageniidae","2018-Aug",14.7955441792146,14.7344765303205,14.8566118281088,0.0311564147032842,0.0021057971458092
"282","Montana Creek","Heptageniidae","2018-Jul",64.697678598481,64.4811220158601,64.914235181102,0.110486103549466,0.00170772902433103
"283","Montana Creek","Heptageniidae","2018-Jun",56.3834432154726,56.1162195666783,56.6506668642668,0.136336198998351,0.00241801832636107
"284","Montana Creek","Heptageniidae","2018-May",12.7831264804866,12.6716774367577,12.8945755242154,0.0568607591719777,0.00444811050401289
"285","Montana Creek","Heptageniidae","2018-Nov",13.1709167409368,13.082059997777,13.2597734840965,0.0453342713209583,0.0034419981701087
"286","Montana Creek","Heptageniidae","2018-Oct",4.36730695934789,4.34962441424524,4.38498950445054,0.00902154818569307,0.00206570050368984
"287","Montana Creek","Heptageniidae","2018-Sep",25.8676005908968,25.7582448245922,25.9769563572014,0.0557927763086617,0.00215685935433439
"288","Montana Creek","Heptageniidae","2019-Apr",16.9827534160139,16.9557734091836,17.0097334228442,0.0137650672249636,0.000810532125608314
"289","Montana Creek","Heptageniidae","2019-Jan",11.8088561107463,11.7777863422902,11.8399258792023,0.0158516412934609,0.00134235197251964
"290","Montana Creek","Homoptera","2018-Apr",0.0181019546050608,0.0181019546050608,0.0181019546050608,0,0
"291","Montana Creek","Homoptera","2018-Aug",0,0,0,0,NA
"292","Montana Creek","Homoptera","2018-Jul",0,0,0,0,NA
"293","Montana Creek","Homoptera","2018-May",0.0598,0.0598,0.0598,0,0
"294","Montana Creek","Homoptera","2018-Oct",0,0,0,0,NA
"295","Montana Creek","Homoptera","2019-Apr",0.128536158133561,0.127565658657139,0.129506657609983,0.000495130919897185,0.00385207498875684
"296","Montana Creek","Hymenoptera","2018-Aug",0.49840882796248,0.495281482412985,0.501536173511976,0.00159551405374925,0.0032012154766034
"297","Montana Creek","Hymenoptera","2018-Jul",0.140000877648406,0.140000877648406,0.140000877648406,0,0
"298","Montana Creek","Hymenoptera","2018-Nov",0.720368886612007,0.720368886612007,0.720368886612007,0,0
"299","Montana Creek","Lepidostomatidae","2018-Apr",1.36864810139004,1.36864810139004,1.36864810139004,0,0
"300","Montana Creek","Leptophlebiidae","2018-May",1.05320378549237,1.05320378549237,1.05320378549237,0,0
"301","Montana Creek","Leuctridae","2018-Apr",0.166950892945317,0.166396988899075,0.16750479699156,0.000282596146128951,0.00169269023449615
"302","Montana Creek","Leuctridae","2018-Jun",0.40519922882193,0.402624229515789,0.407774228128071,0.00131371714771693,0.00324215115496743
"303","Montana Creek","Leuctridae","2018-May",1.4122835695085,1.4122835695085,1.4122835695085,0,0
"304","Montana Creek","Leuctridae","2019-Apr",0.156009633963465,0.154291418074338,0.157727849852592,0.000876602252855641,0.00561889820894604
"305","Montana Creek","Leuctridae","2019-Jan",0.252860764445996,0.251272998810947,0.254448530081044,0.000810048830600247,0.00320353706267961
"306","Montana Creek","Limnephilidae","2018-Apr",2.0089372207822,1.98899193853677,2.02888250302763,0.0101757164371098,0.00506522370726335
"307","Montana Creek","Limnephilidae","2018-Aug",0,0,0,0,NA
"308","Montana Creek","Limnephilidae","2018-Jul",0,0,0,0,NA
"309","Montana Creek","Limnephilidae","2018-Jun",19.2209234375701,19.2209234375701,19.2209234375701,0,0
"310","Montana Creek","Limnephilidae","2018-Nov",0.739517737780378,0.72914134434867,0.749894131212086,0.00529384512402922,0.00715851000399045
"311","Montana Creek","Limnephilidae","2018-Oct",0.202172158223935,0.199915985736553,0.204428330711316,0.00115107608942148,0.00569354405440189
"312","Montana Creek","Limnephilidae","2018-Sep",0.292071565298444,0.292071565298444,0.292071565298444,0,0
"313","Montana Creek","Limoniidae","2018-Apr",2.26820821247034,2.26820821247034,2.26820821247034,0,0
"314","Montana Creek","Limoniidae","2018-Jul",0.908891126064177,0.900755005688824,0.91702724643953,0.0041509657144233,0.00456706595035036
"315","Montana Creek","Limoniidae","2018-Jun",0.665705193356845,0.658012217142009,0.673398169571681,0.00392481502887921,0.00589572541726492
"316","Montana Creek","Limoniidae","2018-May",0.110303699216527,0.110303699216527,0.110303699216527,0,0
"317","Montana Creek","Limoniidae","2018-Nov",0.211324418190108,0.208298515588942,0.214350320791273,0.00154380063404009,0.00730535849695933
"318","Montana Creek","Limoniidae","2019-Apr",0.372504506039231,0.370912850882964,0.374096161195498,0.000812051671731885,0.00217997811722138
"319","Montana Creek","Limoniidae","2019-Jan",0.825371620431363,0.820396690921121,0.830346549941605,0.00253815801550745,0.00307516996305365
"320","Montana Creek","Lycosidae","2018-Aug",0.0298,0.0298,0.0298,0,0
"321","Montana Creek","Lycosidae","2018-May",0.832770341887649,0.828495726708131,0.837044957067168,0.00218086494270631,0.00261880717048943
"322","Montana Creek","Lycosidae","2018-Nov",0.053029395573107,0.0527370515994755,0.0533217395467385,0.000149151938024073,0.00281262753256258
"323","Montana Creek","Lycosidae","2018-Oct",0.0612680573866625,0.0609131998089485,0.0616229149643766,0.000181045936163967,0.00295498084787293
"324","Montana Creek","Lycosidae","2018-Sep",0.372994396412275,0.369060547133722,0.376928245690829,0.00200697768106661,0.00538071804930891
"325","Montana Creek","Mollusca","2018-Apr",0.123317615696598,0.122833307080658,0.123801924312537,0.000247085306345179,0.00200364972148903
"326","Montana Creek","Mollusca","2018-Aug",0.141465751847686,0.139495184107887,0.143436319587485,0.00100537384529626,0.00710683562745794
"327","Montana Creek","Mollusca","2018-Jul",0.127970381315324,0.126606936082493,0.129333826548156,0.00069562052294087,0.00543579315612753
"328","Montana Creek","Mollusca","2018-May",0.182761340392659,0.180227087470969,0.185295593314349,0.001292929206591,0.00707441302308884
"329","Montana Creek","Mollusca","2018-Nov",0.414848619704397,0.412167789201754,0.417529450207041,0.00136774674977978,0.00329697794524272
"330","Montana Creek","Mollusca","2018-Oct",0.429108540976422,0.425033805834867,0.433183276117977,0.00207890947382423,0.00484471707110221
"331","Montana Creek","Mollusca","2018-Sep",0.0281498796894574,0.0280235406623688,0.028276218716546,6.44573154021422e-05,0.00228979008483232
"332","Montana Creek","Mollusca","2019-Apr",0.170484963065449,0.168238472206282,0.172731453924615,0.00114614426361473,0.006722846654662
"333","Montana Creek","Mollusca","2019-Jan",0.0163,0.0163,0.0163,0,0
"334","Montana Creek","Nemouridae","2018-Apr",2.2245553199955,2.21646742415166,2.23264321583934,0.00412640488209635,0.00185493471212246
"335","Montana Creek","Nemouridae","2018-Aug",0.186712078268079,0.185016427096898,0.18840772943926,0.000865109802053483,0.00463338960220543
"336","Montana Creek","Nemouridae","2018-Jul",0.011181359407971,0.0110888094109284,0.0112739094050136,4.72185552522534e-05,0.00422297088658041
"337","Montana Creek","Nemouridae","2018-Jun",0.182652683466158,0.18164850520336,0.183656861728955,0.00051232496748751,0.00280491344427707
"338","Montana Creek","Nemouridae","2018-May",1.41464022109514,1.40715401330923,1.42212642888104,0.00381942638712214,0.00269992774853054
"339","Montana Creek","Nemouridae","2018-Nov",0.831160778468092,0.816658157250914,0.84566339968527,0.00739916612436227,0.0089022079915749
"340","Montana Creek","Nemouridae","2018-Oct",0.156592776681186,0.154632435504639,0.158553117857733,0.00100013000149918,0.0063868207889013
"341","Montana Creek","Nemouridae","2018-Sep",0.691559218861683,0.686872016904039,0.696246420819328,0.00239138727943117,0.00345796457368818
"342","Montana Creek","Nemouridae","2019-Apr",1.08240869147934,1.07595538345885,1.08886199949984,0.00329244654517005,0.00304177763084129
"343","Montana Creek","Nemouridae","2019-Jan",0.0537048787593389,0.0534429379700676,0.0539668195486102,0.000133640914180163,0.00248843154043848
"344","Montana Creek","Nepidae","2018-Jul",0,0,0,0,NA
"345","Montana Creek","Oligochaeta","2018-Apr",6.1212389804589,6.10695635568751,6.13552160523028,0.0072869251740594,0.0011904330475124
"346","Montana Creek","Oligochaeta","2018-Aug",11.1937612995296,11.1625961605767,11.2249264384824,0.0159003022890401,0.00142046108216622
"347","Montana Creek","Oligochaeta","2018-Jul",23.139181531781,23.057070124647,23.221292938915,0.0418928316394352,0.00181047162717906
"348","Montana Creek","Oligochaeta","2018-Jun",10.4369500886314,10.3835596590978,10.490340518165,0.0272395377751914,0.00260991358048771
"349","Montana Creek","Oligochaeta","2018-May",12.2651211611255,12.1116911739482,12.4185511483028,0.0782792258138417,0.00638226274208762
"350","Montana Creek","Oligochaeta","2018-Nov",9.96388541255463,9.91402818673527,10.013742638374,0.0254369109795701,0.00255291083009839
"351","Montana Creek","Oligochaeta","2018-Oct",4.29807061022448,4.2883073480225,4.30783387242645,0.00498116829044508,0.00115893123733138
"352","Montana Creek","Oligochaeta","2018-Sep",6.18951008582484,6.171101778678,6.20791839297168,0.00939182719987418,0.00151737812357447
"353","Montana Creek","Oligochaeta","2019-Apr",13.6681277981696,13.6038250764281,13.7324305199111,0.0328069357581044,0.00240025087872662
"354","Montana Creek","Oligochaeta","2019-Jan",2.84739629781551,2.82140858703512,2.8733840085959,0.0132588020339686,0.00465646529221821
"355","Montana Creek","Onychiuridae","2018-Apr",0.00359969035454405,0.00358279277927343,0.00361658792981466,8.62083174006838e-06,0.00239488147339838
"356","Montana Creek","Onychiuridae","2018-Aug",0.0024,0.0024,0.0024,0,0
"357","Montana Creek","Onychiuridae","2018-Jul",0.00359727385377943,0.0035803723953068,0.00361417531225206,8.62281262790059e-06,0.00239704091998477
"358","Montana Creek","Onychiuridae","2018-Jun",0.00594831476202274,0.00590624293120118,0.00599038659284431,2.14646173428665e-05,0.00360852076623587
"359","Montana Creek","Onychiuridae","2018-May",0.00319837616330282,0.0031846594888701,0.00321209283773555,6.99810745822092e-06,0.00218801888862074
"360","Montana Creek","Onychiuridae","2018-Nov",0.0130707845612694,0.0129466223027069,0.0131949468198318,6.33467439220287e-05,0.00484643776546776
"361","Montana Creek","Onychiuridae","2018-Oct",0.0024,0.0024,0.0024,0,0
"362","Montana Creek","Onychiuridae","2018-Sep",0.0310234188375568,0.030672988555059,0.0313738491200546,0.000178785959503587,0.00576293542757928
"363","Montana Creek","Onychiuridae","2019-Apr",0.0106542457508184,0.0106542457508184,0.0106542457508184,0,0
"364","Montana Creek","Onychiuridae","2019-Jan",0.0106542457508184,0.0106542457508184,0.0106542457508184,0,0
"365","Montana Creek","Pediciidae","2018-Apr",2.42582444523862,2.3998069165376,2.45184197393964,0.0132740122410346,0.00547195913829985
"366","Montana Creek","Pediciidae","2018-Aug",17.6733735584712,17.6140101373436,17.7327369795989,0.0302869250238287,0.00171370366408124
"367","Montana Creek","Pediciidae","2018-Jul",1.95104352291017,1.93946548305633,1.962621562764,0.00590699721539004,0.00302760914660642
"368","Montana Creek","Pediciidae","2018-Jun",2.32773560619222,2.30930926969103,2.34616194269341,0.00940102578828675,0.00403869999809181
"369","Montana Creek","Pediciidae","2018-May",5.25187160219613,5.23377200488171,5.26997119951054,0.00923428967696154,0.00175828549827839
"370","Montana Creek","Pediciidae","2018-Nov",17.6262704974821,17.5664193558463,17.6861216391179,0.0305357606620088,0.00173240054760142
"371","Montana Creek","Pediciidae","2018-Oct",10.0020228249143,9.95909682439079,10.0449488254379,0.0219006305134985,0.00218962012953476
"372","Montana Creek","Pediciidae","2018-Sep",13.0604408090004,13.0350871399443,13.0857944780565,0.0129353171525161,0.000990419645223758
"373","Montana Creek","Pediciidae","2019-Apr",14.1497517053357,14.0651210283184,14.234382382353,0.0431781559879925,0.00305151333303683
"374","Montana Creek","Pediciidae","2019-Jan",27.0567167933043,26.9591262806753,27.1543073059333,0.0497901953694612,0.00184021571241721
"375","Montana Creek","Polycentropodidae","2018-Aug",0.157008314660645,0.155866874696446,0.158149754624844,0.000582354953683712,0.00370907078992856
"376","Montana Creek","Polycentropodidae","2018-Oct",0.0721845927578479,0.0721845927578479,0.0721845927578479,0,0
"377","Montana Creek","Polycentropodidae","2018-Sep",0.186696920911923,0.186696920911923,0.186696920911923,0,0
"378","Montana Creek","Psychodidae","2018-Oct",0.0800649265198248,0.0790938838840603,0.0810359691555893,0.000495416003032725,0.00618767823274097
"379","Montana Creek","Ptychopteridae","2018-Jul",0,0,0,0,NA
"380","Montana Creek","Rhyacophilidae","2018-Apr",0.150971825458422,0.150971825458422,0.150971825458422,0,0
"381","Montana Creek","Rhyacophilidae","2018-Jul",2.56876548248406,2.52606199351828,2.61146897144984,0.0217868793154812,0.00848145907598103
"382","Montana Creek","Rhyacophilidae","2018-Jun",3.02826818363345,2.97812276403828,3.07841360322862,0.0255836806323185,0.00844828762874697
"383","Montana Creek","Rhyacophilidae","2018-May",5.6521200849124,5.62586413336481,5.67837603645998,0.013395301687661,0.00236996056106771
"384","Montana Creek","Rhyacophilidae","2018-Nov",4.69899177446394,4.69899177446394,4.69899177446394,0,0
"385","Montana Creek","Rhyacophilidae","2018-Sep",0.0411419917974047,0.040943675101559,0.0413403084932504,0.000101177527917831,0.00245922774998495
"386","Montana Creek","Rhyacophilidae","2019-Apr",0.151288273511954,0.151288273511954,0.151288273511954,0,0
"387","Montana Creek","Rhyacophilidae","2019-Jan",2.02922686832549,1.99750617975759,2.06094755689339,0.0161835731580257,0.0079752409208835
"388","Montana Creek","Sarcophagidae","2018-Oct",0,0,0,0,NA
"389","Montana Creek","Simuliidae","2018-Apr",2.02240066045658,2.02240066045658,2.02240066045658,0,0
"390","Montana Creek","Simuliidae","2018-Aug",0.0922747218495979,0.091744104379729,0.0928053393194668,0.000270711237516014,0.00293375295085968
"391","Montana Creek","Simuliidae","2018-Jul",3.6850027608382,3.67737590555988,3.69262961611651,0.00389118449071131,0.00105595158084121
"392","Montana Creek","Simuliidae","2018-Jun",6.01724812682737,5.96106550929784,6.07343074435691,0.0286640944512836,0.0047636550541247
"393","Montana Creek","Simuliidae","2018-May",1.36985602548627,1.34356450099917,1.39614754997338,0.0134138078394348,0.00979212967630896
"394","Montana Creek","Simuliidae","2018-Nov",0.00678017302185025,0.00678017302185025,0.00678017302185025,0,0
"395","Montana Creek","Simuliidae","2018-Oct",8.08433475313285,7.97098801240262,8.19768149386307,0.057827419506646,0.00715302140157379
"396","Montana Creek","Simuliidae","2018-Sep",0.733967071597335,0.723745272349297,0.744188870845372,0.00521511183972061,0.00710537576075579
"397","Montana Creek","Simuliidae","2019-Apr",0.254465364629208,0.254465364629208,0.254465364629208,0,0
"398","Montana Creek","Simuliidae","2019-Jan",0.385717918154795,0.383574152728142,0.387861683581449,0.00109372739541261,0.00283556283992406
"399","Montana Creek","Sminthuridae","2018-Aug",0.0024,0.0024,0.0024,0,0
"400","Montana Creek","Sminthuridae","2018-Jun",0.0106542457508184,0.0106542457508184,0.0106542457508184,0,0
"401","Montana Creek","Sminthuridae","2018-Nov",0.0306759135916473,0.0306759135916473,0.0306759135916473,0,0
"402","Montana Creek","Sminthuridae","2018-Oct",0.0106542457508184,0.0106542457508184,0.0106542457508184,0,0
"403","Montana Creek","Staphylinidae","2018-Jul",0.0490606791433155,0.0490606791433155,0.0490606791433155,0,0
"404","Montana Creek","Staphylinidae","2018-Jun",0.0555462427316022,0.0555462427316022,0.0555462427316022,0,0
"405","Montana Creek","Staphylinidae","2018-May",0.196793429807393,0.193958437294763,0.199628422320023,0.00144639388772632,0.00734980781188653
"406","Montana Creek","Tabanidae","2018-Jun",0,0,0,0,NA
"407","Montana Creek","Tabanidae","2018-May",0.893477442568502,0.893477442568502,0.893477442568502,0,0
"408","Montana Creek","Tabanidae","2018-Nov",0,0,0,0,NA
"409","Montana Creek","Taeniopterygidae","2018-Apr",0.665266166474752,0.665266166474752,0.665266166474752,0,0
"410","Montana Creek","Taeniopterygidae","2018-May",1.20384600396626,1.19805520002568,1.20963680790685,0.002954439899948,0.00245416763457629
"411","Montana Creek","Taeniopterygidae","2018-Nov",0.0453489394503861,0.0453489394503861,0.0453489394503861,0,0
"412","Montana Creek","Taeniopterygidae","2018-Sep",0.0615689912894801,0.0614998869957124,0.0616380955832477,3.5255740873304e-05,0.000572621706721512
"413","Montana Creek","Taeniopterygidae","2019-Apr",0.838154471328623,0.838154471328623,0.838154471328623,0,0
"414","Montana Creek","Tenthredinidae","2018-Jul",0,0,0,0,NA
"415","Montana Creek","Tipulidae","2018-Jul",0.119267148117158,0.119267148117158,0.119267148117158,0,0
"416","Montana Creek","Tipulidae","2018-Jun",0.782442195234141,0.776394804811125,0.788489585657158,0.00308526717351966,0.00394312473472422
"417","Montana Creek","Tipulidae","2018-May",0.777834219325694,0.769187694981073,0.786480743670315,0.00441129731285464,0.00567125642361017
"418","Montana Creek","Tipulidae","2018-Nov",0.361995955455526,0.359114086119593,0.364877824791459,0.00147030032667678,0.00406164849225067
"419","Montana Creek","Tipulidae","2018-Sep",0.242548331071888,0.241292007954341,0.243804654189435,0.000640952921883652,0.00264257815772677
"420","Montana Creek","Tipulidae","2019-Apr",1.845495416083,1.83203330416316,1.85895752800283,0.00686812270571091,0.00372156042537796
"421","Peterson Creek","Acari","2018-Apr",0.244241374253318,0.241980234349274,0.246502514157362,0.00115362246620619,0.00472328846712798
"422","Peterson Creek","Acari","2018-Aug",0.46363373173261,0.461288228181419,0.465979235283801,0.00119666434072847,0.0025810553866659
"423","Peterson Creek","Acari","2018-Jul",0.403652616347351,0.400549564017497,0.406755668677205,0.00158315607900256,0.00392207560384106
"424","Peterson Creek","Acari","2018-Jun",0.282478254976865,0.28079833611404,0.28415817383969,0.000857086300609494,0.00303416735804917
"425","Peterson Creek","Acari","2018-May",0.324844102481139,0.321011135337564,0.328677069624715,0.00195550913397971,0.00601983880588767
"426","Peterson Creek","Acari","2018-Nov",0.222359091733812,0.219899820137768,0.224818363329856,0.00125470847176586,0.00564271270395312
"427","Peterson Creek","Acari","2018-Oct",0.564177553361209,0.559846926564097,0.568508180158321,0.00220946478879662,0.00391625787951551
"428","Peterson Creek","Acari","2018-Sep",0.475498285536719,0.471964663194914,0.479031907878525,0.00180283697725257,0.00379146893288504
"429","Peterson Creek","Acari","2019-Apr",0.636185808783127,0.632094214767683,0.64027740279857,0.0020875037591746,0.00328127998197178
"430","Peterson Creek","Acari","2019-Jan",0.162366612048291,0.161497020150311,0.163236203946271,0.000443661475403732,0.00273246740698007
"431","Peterson Creek","Ameletidae","2018-Apr",0.310629942729941,0.308508712700291,0.312751172759592,0.00108223708232645,0.00348400760343743
"432","Peterson Creek","Ameletidae","2018-Aug",3.01955689540567,3.01955689540567,3.01955689540567,0,0
"433","Peterson Creek","Ameletidae","2018-Jul",1.67074485983479,1.65603508010732,1.68545463956227,0.00750485729859923,0.00449192302129322
"434","Peterson Creek","Ameletidae","2018-Jun",0.977936131493489,0.977936131493489,0.977936131493489,0,0
"435","Peterson Creek","Ameletidae","2018-Nov",0.0219894771736663,0.0219894771736663,0.0219894771736663,0,0
"436","Peterson Creek","Ameletidae","2018-Oct",0.421093352560754,0.415821043982035,0.426365661139473,0.00268983467103744,0.00638773957052517
"437","Peterson Creek","Ameletidae","2018-Sep",4.15812401901943,4.12055842408254,4.19568961395633,0.0191657141097399,0.00460922137533058
"438","Peterson Creek","Ameletidae","2019-Apr",0.0897261550323628,0.0892996185858532,0.0901526914788724,0.000217614505476072,0.00242531851941702
"439","Peterson Creek","Ameletidae","2019-Jan",0.181885995283779,0.180414624161902,0.183357366405656,0.000750683543431317,0.00412722014281582
"440","Peterson Creek","Amphipoda","2018-Oct",0,0,0,0,NA
"441","Peterson Creek","Arachnida","2018-Apr",0.119337502462979,0.118076143323472,0.120598861602486,0.000643522153547446,0.00539245534945799
"442","Peterson Creek","Baetidae","2018-Apr",3.11852194488188,3.10474241286131,3.13230147690246,0.00703024862274526,0.00225435278218366
"443","Peterson Creek","Baetidae","2018-Aug",0.495511134195891,0.491843760530995,0.499178507860788,0.00187106936655788,0.00377603899777998
"444","Peterson Creek","Baetidae","2018-Jul",0.414843326557291,0.412262796210051,0.417423856904531,0.00131656892631996,0.00317365338197899
"445","Peterson Creek","Baetidae","2018-Jun",1.88969472702082,1.88569829581397,1.89369115822768,0.00203895949486803,0.00107898882592668
"446","Peterson Creek","Baetidae","2018-May",3.388572694041,3.36219934929906,3.41494603878295,0.0134555007702842,0.00397084613056891
"447","Peterson Creek","Baetidae","2018-Nov",0.174343534836865,0.172125494581615,0.176561575092116,0.00113163342064809,0.00649082526465333
"448","Peterson Creek","Baetidae","2018-Oct",0.133235819441294,0.132022372374785,0.134449266507804,0.000619094660410626,0.00464660826950825
"449","Peterson Creek","Baetidae","2018-Sep",0.0193451834522343,0.01910448747843,0.0195858794260386,0.000122801434090627,0.00634790744651446
"450","Peterson Creek","Baetidae","2019-Apr",2.10476724031159,2.09000540715948,2.11952907346371,0.00753141465958264,0.0035782648624214
"451","Peterson Creek","Baetidae","2019-Jan",1.59894698445006,1.58894897162399,1.60894499727613,0.0051009373556265,0.00319018541904997
"452","Peterson Creek","Brachycentridae","2018-Aug",0.109816725206294,0.109816725206294,0.109816725206294,0,0
"453","Peterson Creek","Brachycentridae","2018-Jun",0.637519882247051,0.637519882247051,0.637519882247051,0,0
"454","Peterson Creek","Brachycentridae","2018-Nov",4.16870236906499,4.13491077031258,4.2024939678174,0.0172402430334178,0.00413563778535828
"455","Peterson Creek","Brachycentridae","2018-Oct",1.66571969048233,1.65957774995911,1.67186163100556,0.0031335764015888,0.00188121472027591
"456","Peterson Creek","Brachycentridae","2019-Apr",4.43754792803694,4.41188349222457,4.4632123638493,0.0130937360107317,0.00295066920359417
"457","Peterson Creek","Brachycentridae","2019-Jan",3.11869828082923,3.0971751624065,3.14022139925196,0.0109808732078278,0.00352097965850935
"458","Peterson Creek","Capniidae","2018-Apr",2.35827863148258,2.33667505974425,2.37988220322092,0.0110220360666538,0.00467376327780425
"459","Peterson Creek","Capniidae","2018-Jul",1.03798562286092,1.03798562286092,1.03798562286092,0,0
"460","Peterson Creek","Capniidae","2018-Nov",0.0512528927423175,0.0512528927423175,0.0512528927423175,0,0
